what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384562214358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562214397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562214658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384562215131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562215170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562215435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384562215995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562216033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562216294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562224102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562227255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562249580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562253167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562279335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562289252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562295516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562302837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384562326128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562326167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562326435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384562356831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562367343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562371164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562378236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562383387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562417095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562433719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562529812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562540045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562566686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562570005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384562629159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384562629400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384562638888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384562642652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384562653407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384562657982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562674107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562676748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384562709961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562750084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562759004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562783649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562791803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384562816626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562816665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562816958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384562837172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562837210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562837498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384562837979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562838018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562838304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384562842396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384562842949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384562918981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384562919711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384562927774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562983699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384562999369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384563063677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563063715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563063998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384563065367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563065405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563065672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384563066128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563066167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563066443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384563066867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563066906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563067177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384563067617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563067655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563067948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563076769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563076851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563081908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563084842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563086315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563087032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563093191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563100802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384563119352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563119389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563119670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563146322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563150802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563152970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563156424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563160220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563161495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384563162122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563162162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563162443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563164138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563166218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563171930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563175652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384563180400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384563181787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384563257349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384563257547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384563290514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563304164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563311210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563313627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563320205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563390215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563398168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384563544750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384563546126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384563567153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384563568073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563594104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563599177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384563635066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563686963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563696644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563703638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563706972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563710691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563717558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384563719470
