what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554587556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554589956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554639880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554782754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554820572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554820608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554820787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554820953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554820990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554821180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554821701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554821738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554821915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554822521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554822558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554822730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554823215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554823251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554823433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554824057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554824093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554824264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554824954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554824991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554825162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554825700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554825735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554825926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554826389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554826424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554826604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554827011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554827047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554827218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554831041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554831880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554832199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554834933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554896443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554896483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554896659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554903761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554903797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554903981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554904054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554904149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554904319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554904536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554904572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554904741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554905083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554905118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554905284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384554905604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554905649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554905817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554921449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554925821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554929328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554934064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554977049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554979987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554987311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554989080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554993586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554995347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384554999272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555002263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555007499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555008801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555011950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555016250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555018727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555022492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384555044156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555044192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555044369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555063312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555092518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384555106157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555156802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555162121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384555194476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555194514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555194707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384555195248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555195285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555195473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384555195772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555195808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555196006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555221439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555225841
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384555312779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384555315629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384556162524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384556164537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384556388583
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1384556391592
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384556393862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384556399985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384556530275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384556532654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557567068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384557569038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557572551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557578072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384557578077
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384557578765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557579984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557585472
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384557585516
closed,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384557585516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557588374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557589141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384557589145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557597180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557603642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557647308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557689236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557694976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557710716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557718244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557725669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557729641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557763910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557770620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557787975
opened,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384557788099
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384557788163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557797599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557797745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557802063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557805457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557820420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557829749
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384557829829
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384557829863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557896467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557899382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557902389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557929429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1384557929440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557937391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557939771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557958355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557963293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384557963400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557970916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557972455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384557991473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558006935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558060132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558075014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558090147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558092536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558104130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558133782
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558144831
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558155193
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558155230
closed,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558155230
opened,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558156557
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558156616
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558158235
closed,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558158235
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558159188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558159266
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558161909
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558161909
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558163284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558163351
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558165517
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558165517
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558166447
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558166514
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558167914
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384558167914
opened,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558169289
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558169347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558172149
closed,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558172149
opened,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558173282
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558173341
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384558175676
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384558194950
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1384558196409
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384558196893
activated,editor,org.eclipse.wb.core.ui,1.6.0.r37x201305211950,"org.eclipse.wb.core.guiEditor",1384558197772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558197903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558198048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558200790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558203680
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1384558203689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558215565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558220767
failed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1384558220777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558223756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558227103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558231118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558237325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558249373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558269505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558269616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558270930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558274288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558292072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384558300754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558368135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558370270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558403088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558421432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558427319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558439895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558451764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558467534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558558462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558738797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558795153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558814359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558874627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558877366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558893039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384558973528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384559004516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559004555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559004774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384559007486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559010332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559017437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384559027788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559028862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559033679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559079837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559081303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559112046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559115600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559194540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559270440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384559273546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559356952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559362266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559415630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559419636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559438187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559732494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559736743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559775774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384559801348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559801386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559801604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1384559804296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559806243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559810763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559815308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559824871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559826486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559842902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559853871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559864322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559868215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559873843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559877633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559879877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384559906386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384559907313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384559909511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559909549
